x1,x2,x3,x4,duration,event
-0.42387672841103097,0.4755288791186141,-0.2947621057656715,-0.1624553111249083,175.0377026390041,1
-0.7114007365748283,0.07779251216620131,0.07858323247164867,-0.31065615683762426,17.704731688071707,1
0.6826721747862174,-0.0747042780308127,0.9524144502384289,0.6320967424470545,19.299360435970062,1
0.5336794823402953,-0.3705127808679902,0.2800926710663514,0.5128389101646391,80.13846207525835,1
0.5821085541215312,-0.8350025787458115,0.4736499615155123,0.39292166862917766,6.502137462487069,1
-0.7059543360151423,-0.8449225069654485,-0.22134121396523532,0.20018345344016142,59.44366984769716,1
0.5661970663042102,-0.632583110029687,-0.6760202813472975,-0.5272044466190104,8.082849656974048,1
-0.650934771979081,0.44192219826385837,0.1964641619368217,-0.588795520303816,255.72868287131948,1
-0.9794427747112702,-0.4516818905996889,0.536047946805474,-0.10833286419638966,80.53611048156162,1
-0.16408422532698852,-0.5794758918355079,0.8743743169302391,-0.07822886394167905,112.15373181560284,1
0.18756807022085042,-0.5052179832858634,0.1253129220628193,-0.3495597236549537,148.59079436371346,1
-0.22536372394864945,0.34843687554310154,0.9376521870754166,-0.16467344382059057,26.173686439916654,1
-0.37374451922436225,-0.9799566223388396,0.11460295077280658,-0.930200260481673,117.5662580322213,1
-0.40527235391380856,-0.7686331767577161,-0.762478468000251,0.00507031422382731,99.22650109552931,1
-0.9257079075942041,-0.8720051962266533,0.3058380227828623,-0.9578813269743265,68.05946964358064,1
-0.8286303755394773,0.3455007331994462,0.9002741448402791,-0.4500645996469619,23.073785721367596,1
-0.08700996505844172,0.7899607372137294,0.03893546294385719,-0.9063965370498683,424.42589646360864,1
-0.6732964878396415,0.25304742263534763,0.9444219318747105,0.32541617224045805,300.249969792914,1
-0.48733211491372863,-0.8173295929811688,-0.9004974094823468,-0.00987196556528147,40.2558045745742,1
0.35820018736416803,-0.5174618273655569,-0.3339487602138058,-0.9086531445964754,12.339790652925357,1
-0.15939920664883878,0.18612056678835387,-0.4448572676398206,0.4306751117930221,1.4665860788632814,1
0.5579876179025451,0.902439425060372,0.5454589898708384,0.5388054724587132,34.129246917284,1
-0.4118054830819975,0.7291830445212379,-0.09417113046554282,-0.47993202052683714,776.2738794173163,1
0.5979480429314763,0.2816033089757761,0.5494766551286485,0.2761481022787269,0.5701403895185928,1
0.05820078245838345,-0.40677136223267474,-0.9201252135211451,0.4694130867463342,50.369994226780946,1
-0.34956358784380037,-0.19316846535405818,0.5084022988749906,-0.022974916984093596,52.80164590519138,1
0.7573373701344113,0.08039829875942894,0.2743319535295736,-0.893647609248865,22.914993036024214,1
0.9423088298912046,-0.004681956558887146,-0.8378654408554911,-0.6790207969899633,25.905973538048354,1
-0.014822698643899068,-0.17839461321745143,-0.9810522599708327,0.6953982691434872,532.7375383069168,1
0.29586805928450444,0.0176729774434774,-0.28465651331326325,-0.3435428444384001,68.9074291916873,1
-0.2427899824994062,-0.0004492186371225504,0.7127141920713569,-0.04299437178977095,80.21121053775983,1
-0.6187595064756859,-0.2134886735470405,-0.7388806357995981,0.21203047879027737,989.2556005944319,0
